quote_date,currency,usd_per_unit
2021-03-19,ZAR,0.05419331
2021-03-22,AUD,0.67940107
2021-03-22,BRL,0.19773652
2021-03-22,CAD,0.75334838
2021-03-22,CHF,1.06091427
2021-03-22,EUR,1.10559764
2021-03-22,GBP,1.24267508
2021-03-22,INR,0.01227416
2021-03-22,JPY,0.00746939
2021-03-22,MXN,0.05633242
2021-03-22,NOK,0.09290112
2021-03-22,SEK,0.09349601
2021-03-22,SGD,0.73081951
2021-03-22,TVR,0.00041765
2021-03-22,USD,1.00000000
2021-03-22,ZAR,0.05422041
2021-03-23,AUD,0.67885755
2021-03-23,BRL,0.19823086
2021-03-23,CAD,0.75334838
2021-03-23,CHF,1.06091427
2021-03-23,EUR,1.10416036
2021-03-23,GBP,1.24081107
2021-03-23,INR,0.01224716
2021-03-23,JPY,0.00746864
2021-03-23,MXN,0.05627045
2021-03-23,NOK,0.09298473
2021-03-23,SEK,0.09338381
2021-03-23,SGD,0.73169649
2021-03-23,TVR,0.00041765
2021-03-23,USD,1.00000000
2021-03-23,ZAR,0.05416619
2021-03-24,AUD,0.67946852
2021-03-24,BRL,0.19838944
2021-03-24,CAD,0.75334838
2021-03-24,CHF,1.05911072
2021-03-24,EUR,1.10173121
2021-03-24,GBP,1.24180372
2021-03-24,INR,0.01225451
2021-03-24,JPY,0.00744997
2021-03-24,MXN,0.05623106
2021-03-24,NOK,0.09309631
2021-03-24,SEK,0.09335579
2021-03-24,SGD,0.73184283
2021-03-24,TVR,0.00041681
2021-03-24,USD,1.00000000
2021-03-24,ZAR,0.05425286
2021-03-25,AUD,0.67885700
2021-03-25,BRL,0.19872670
2021-03-25,CAD,0.75319771
2021-03-25,CHF,1.05858116
2021-03-25,EUR,1.09974809
2021-03-25,GBP,1.24242462
2021-03-25,INR,0.01225941
2021-03-25,JPY,0.00746189
2021-03-25,MXN,0.05632103
2021-03-25,NOK,0.09324526
2021-03-25,SEK,0.09353317
2021-03-25,SGD,0.73316015
2021-03-25,TVR,0.00041748
2021-03-25,USD,1.00000000
2021-03-25,ZAR,0.05420403
2021-03-26,AUD,0.67715986
2021-03-26,BRL,0.19858759
2021-03-26,CAD,0.75372495
2021-03-26,CHF,1.05604057
2021-03-26,EUR,1.09831842
2021-03-26,GBP,1.24167917
2021-03-26,INR,0.01228761
2021-03-26,JPY,0.00745144
2021-03-26,MXN,0.05618023
2021-03-26,NOK,0.09334783
2021-03-26,SEK,0.09334610
2021-03-26,SGD,0.73132725
2021-03-26,TVR,0.00041790
2021-03-26,USD,1.00000000
2021-03-26,ZAR,0.05429618
2021-03-29,AUD,0.67776930
2021-03-29,BRL,0.19908406
2021-03-29,CAD,0.75380032
2021-03-29,CHF,1.05519574
2021-03-29,EUR,1.09798892
2021-03-29,GBP,1.24167917
2021-03-29,INR,0.01228761
2021-03-29,JPY,0.00746709
2021-03-29,MXN,0.05631506
2021-03-29,NOK,0.09354386
2021-03-29,SEK,0.09350479
2021-03-29,SGD,0.73154665
2021-03-29,TVR,0.00041702
2021-03-29,USD,1.00000000
2021-03-29,ZAR,0.05431247
2021-03-30,AUD,0.67878595
2021-03-30,BRL,0.19880534
2021-03-30,CAD,0.75417722
2021-03-30,CHF,1.05287431
2021-03-30,EUR,1.09809872
2021-03-30,GBP,1.24354169
2021-03-30,INR,0.01227409
2021-03-30,JPY,0.00746485
2021-03-30,MXN,0.05642769
2021-03-30,NOK,0.09336613
2021-03-30,SEK,0.09367310
2021-03-30,SGD,0.73213189
2021-03-30,TVR,0.00041740
2021-03-30,USD,1.00000000
2021-03-30,ZAR,0.05423100
2021-03-31,AUD,0.67708899
2021-03-31,BRL,0.19876558
2021-03-31,CAD,0.75266887
2021-03-31,CHF,1.05034741
2021-03-31,EUR,1.09963606
2021-03-31,GBP,1.24279556
2021-03-31,INR,0.01226427
2021-03-31,JPY,0.00744917
2021-03-31,MXN,0.05629226
2021-03-31,NOK,0.09359021
2021-03-31,SEK,0.09375741
2021-03-31,SGD,0.73396222
2021-03-31,TVR,0.00041819
2021-03-31,USD,1.00000000
2021-03-31,ZAR,0.05427438
2021-04-01,AUD,0.67620877
2021-04-01,BRL,0.19864632
2021-04-01,CAD,0.75123880
2021-04-01,CHF,1.04803665
2021-04-01,EUR,1.09809657
2021-04-01,GBP,1.23993713
2021-04-01,INR,0.01224342
2021-04-01,JPY,0.00744247
2021-04-01,MXN,0.05634292
2021-04-01,NOK,0.09373060
2021-04-01,SEK,0.09377616
2021-04-01,SGD,0.73565033
2021-04-01,TVR,0.00041857
2021-04-01,USD,1.00000000
2021-04-01,ZAR,0.05436122
2021-04-06,AUD,0.67458587
2021-04-06,BRL,0.19838808
2021-04-06,CAD,0.75199004
2021-04-06,CHF,1.04971351
2021-04-06,EUR,1.10040257
2021-04-06,GBP,1.23733326
2021-04-06,INR,0.01225077
2021-04-06,JPY,0.00744545
2021-04-06,MXN,0.05643870
2021-04-06,NOK,0.09388994
2021-04-06,SEK,0.09360736
2021-04-06,SGD,0.73447329
2021-04-06,TVR,0.00041941
2021-04-06,USD,1.00000000
2021-04-06,ZAR,0.05438840
2021-04-07,AUD,0.67411366
2021-04-07,BRL,0.19846744
2021-04-07,CAD,0.75116285
2021-04-07,CHF,1.05107814
2021-04-07,EUR,1.10018249
2021-04-07,GBP,1.23993166
2021-04-07,INR,0.01225200
2021-04-07,JPY,0.00743949
2021-04-07,MXN,0.05639919
2021-04-07,NOK,0.09400261
2021-04-07,SEK,0.09372905
2021-04-07,SGD,0.73271055
2021-04-07,TVR,0.00041836
2021-04-07,USD,1.00000000
2021-04-07,ZAR,0.05442103
2021-04-08,AUD,0.67384401
2021-04-08,BRL,0.19828882
2021-04-08,CAD,0.75236471
2021-04-08,CHF,1.05244454
2021-04-08,EUR,1.09798213
2021-04-08,GBP,1.23893971
2021-04-08,INR,0.01223362
2021-04-08,JPY,0.00745809
2021-04-08,MXN,0.05627511
2021-04-08,NOK,0.09422822
2021-04-08,SEK,0.09377591
2021-04-08,SGD,0.73285709
2021-04-08,TVR,0.00041857
2021-04-08,USD,1.00000000
2021-04-08,ZAR,0.05432851
2021-04-09,AUD,0.67384401
2021-04-09,BRL,0.19868540
2021-04-09,CAD,0.75319231
2021-04-09,CHF,1.05433894
2021-04-09,EUR,1.10061729
2021-04-09,GBP,1.23918750
2021-04-09,INR,0.01223484
2021-04-09,JPY,0.00746853
2021-04-09,MXN,0.05638203
2021-04-09,NOK,0.09434129
2021-04-09,SEK,0.09368213
2021-04-09,SGD,0.73153795
2021-04-09,TVR,0.00041920
2021-04-09,USD,1.00000000
2021-04-09,ZAR,0.05445890
2021-04-12,AUD,0.67229417
2021-04-12,BRL,0.19916224
2021-04-12,CAD,0.75243912
2021-04-12,CHF,1.05349547
2021-04-12,EUR,1.09918649
2021-04-12,GBP,1.23856791
2021-04-12,INR,0.01224952
2021-04-12,JPY,0.00746629
2021-04-12,MXN,0.05629182
2021-04-12,NOK,0.09450167
2021-04-12,SEK,0.09391634
2021-04-12,SGD,0.73087957
2021-04-12,TVR,0.00041874
2021-04-12,USD,1.00000000
2021-04-12,ZAR,0.05440989
2021-04-13,AUD,0.67269755
2021-04-13,BRL,0.19892325
2021-04-13,CAD,0.75326680
2021-04-13,CHF,1.05138848
2021-04-13,EUR,1.09753771
2021-04-13,GBP,1.23683391
2021-04-13,INR,0.01225197
2021-04-13,JPY,0.00744837
2021-04-13,MXN,0.05629745
2021-04-13,NOK,0.09464342
2021-04-13,SEK,0.09379425
2021-04-13,SGD,0.73161045
2021-04-13,TVR,0.00041933
2021-04-13,USD,1.00000000
2021-04-13,ZAR,0.05439901
2021-04-14,AUD,0.67115035
2021-04-14,BRL,0.19882379
2021-04-14,CAD,0.75402007
2021-04-14,CHF,1.04960112
2021-04-14,EUR,1.09709869
2021-04-14,GBP,1.23992599
2021-04-14,INR,0.01224094
2021-04-14,JPY,0.00746550
2021-04-14,MXN,0.05637064
2021-04-14,NOK,0.09467181
2021-04-14,SEK,0.09360666
2021-04-14,SGD,0.73256154
2021-04-14,TVR,0.00041920
2021-04-14,USD,1.00000000
2021-04-14,ZAR,0.05443709
2021-04-15,AUD,0.67276111
2021-04-15,BRL,0.19838638
2021-04-15,CAD,0.75341685
2021-04-15,CHF,1.04760688
2021-04-15,EUR,1.09687927
2021-04-15,GBP,1.24166189
2021-04-15,INR,0.01221523
2021-04-15,JPY,0.00745356
2021-04-15,MXN,0.05634809
2021-04-15,NOK,0.09459607
2021-04-15,SEK,0.09378451
2021-04-15,SGD,0.73168247
2021-04-15,TVR,0.00041882
2021-04-15,USD,1.00000000
2021-04-15,ZAR,0.05442076
2021-04-16,AUD,0.67208835
2021-04-16,BRL,0.19850541
2021-04-16,CAD,0.75477300
2021-04-16,CHF,1.04634975
2021-04-16,EUR,1.09556301
2021-04-16,GBP,1.24451771
2021-04-16,INR,0.01221279
2021-04-16,JPY,0.00745132
2021-04-16,MXN,0.05626357
2021-04-16,NOK,0.09473796
2021-04-16,SEK,0.09376575
2021-04-16,SGD,0.73036544
2021-04-16,TVR,0.00041811
2021-04-16,USD,1.00000000
2021-04-16,ZAR,0.05452416
2021-04-19,AUD,0.67128184
2021-04-19,BRL,0.19838631
2021-04-19,CAD,0.75492395
2021-04-19,CHF,1.04781464
2021-04-19,EUR,1.09512478
2021-04-19,GBP,1.24464216
2021-04-19,INR,0.01224332
2021-04-19,JPY,0.00744461
2021-04-19,MXN,0.05616230
2021-04-19,NOK,0.09483270
2021-04-19,SEK,0.09368136
2021-04-19,SGD,0.72948900
2021-04-19,TVR,0.00041899
2021-04-19,USD,1.00000000
2021-04-19,ZAR,0.05445328
2021-04-20,AUD,0.67175174
2021-04-20,BRL,0.19854502
2021-04-20,CAD,0.75515043
2021-04-20,CHF,1.04739551
2021-04-20,EUR,1.09501527
2021-04-20,GBP,1.24501555
2021-04-20,INR,0.01222006
2021-04-20,JPY,0.00744163
2021-04-20,MXN,0.05612299
2021-04-20,NOK,0.09477580
2021-04-20,SEK,0.09353147
2021-04-20,SGD,0.73065618
2021-04-20,TVR,0.00041941
2021-04-20,USD,1.00000000
2021-04-20,ZAR,0.05456219
2021-04-21,AUD,0.67242349
2021-04-21,BRL,0.19882298
2021-04-21,CAD,0.75431976
2021-04-21,CHF,1.04917608
2021-04-21,EUR,1.09720530
2021-04-21,GBP,1.24812809
2021-04-21,INR,0.01220051
2021-04-21,JPY,0.00745875
2021-04-21,MXN,0.05613983
2021-04-21,NOK,0.09467155
2021-04-21,SEK,0.09355953
2021-04-21,SGD,0.73058311
2021-04-21,TVR,0.00042046
2021-04-21,USD,1.00000000
2021-04-21,ZAR,0.05448035
2021-04-22,AUD,0.67208728
2021-04-22,BRL,0.19924051
2021-04-22,CAD,0.75499865
2021-04-22,CHF,1.04886133
2021-04-22,EUR,1.09841223
2021-04-22,GBP,1.24987547
2021-04-22,INR,0.01219197
2021-04-22,JPY,0.00744980
2021-04-22,MXN,0.05610053
2021-04-22,NOK,0.09481356
2021-04-22,SEK,0.09372794
2021-04-22,SGD,0.73029088
2021-04-22,TVR,0.00041991
2021-04-22,USD,1.00000000
2021-04-22,ZAR,0.05445311
2021-04-23,AUD,0.67282658
2021-04-23,BRL,0.19937998
2021-04-23,CAD,0.75673515
2021-04-23,CHF,1.04728804
2021-04-23,EUR,1.09577604
2021-04-23,GBP,1.25250021
2021-04-23,INR,0.01220416
2021-04-23,JPY,0.00745650
2021-04-23,MXN,0.05604443
2021-04-23,NOK,0.09468082
2021-04-23,SEK,0.09394351
2021-04-23,SGD,0.73153237
2021-04-23,TVR,0.00042054
2021-04-23,USD,1.00000000
2021-04-23,ZAR,0.05437688
2021-04-26,AUD,0.67181734
2021-04-26,BRL,0.19975880
2021-04-26,CAD,0.75522168
2021-04-26,CHF,1.04854479
2021-04-26,EUR,1.09446111
2021-04-26,GBP,1.24949421
2021-04-26,INR,0.01219684
2021-04-26,JPY,0.00746918
2021-04-26,MXN,0.05603322
2021-04-26,NOK,0.09490805
2021-04-26,SEK,0.09400927
2021-04-26,SGD,0.73233706
2021-04-26,TVR,0.00042067
2021-04-26,USD,1.00000000
2021-04-26,ZAR,0.05450195
2021-04-27,AUD,0.67329534
2021-04-27,BRL,0.19965892
2021-04-27,CAD,0.75567481
2021-04-27,CHF,1.04760110
2021-04-27,EUR,1.09533668
2021-04-27,GBP,1.24649542
2021-04-27,INR,0.01217245
2021-04-27,JPY,0.00746993
2021-04-27,MXN,0.05606684
2021-04-27,NOK,0.09481314
2021-04-27,SEK,0.09409388
2021-04-27,SGD,0.73262999
2021-04-27,TVR,0.00042164
2021-04-27,USD,1.00000000
2021-04-27,ZAR,0.05458370
2021-04-28,AUD,0.67369932
2021-04-28,BRL,0.19915977
2021-04-28,CAD,0.75484357
2021-04-28,CHF,1.04665826
2021-04-28,EUR,1.09654155
2021-04-28,GBP,1.24761727
2021-04-28,INR,0.01216636
2021-04-28,JPY,0.00748562
2021-04-28,MXN,0.05617337
2021-04-28,NOK,0.09481314
2021-04-28,SEK,0.09399038
2021-04-28,SGD,0.73255673
2021-04-28,TVR,0.00042227
2021-04-28,USD,1.00000000
2021-04-28,ZAR,0.05460008
2021-04-29,AUD,0.67383406
2021-04-29,BRL,0.19919960
2021-04-29,CAD,0.75590035
2021-04-29,CHF,1.04739092
2021-04-29,EUR,1.09434847
2021-04-29,GBP,1.24898965
2021-04-29,INR,0.01218096
2021-04-29,JPY,0.00749311
2021-04-29,MXN,0.05622954
2021-04-29,NOK,0.09495536
2021-04-29,SEK,0.09405617
2021-04-29,SGD,0.73160441
2021-04-29,TVR,0.00042311
2021-04-29,USD,1.00000000
2021-04-29,ZAR,0.05460008
2021-04-30,AUD,0.67410359
2021-04-30,BRL,0.19870160
2021-04-30,CAD,0.75756333
2021-04-30,CHF,1.04843831
2021-04-30,EUR,1.09489564
2021-04-30,GBP,1.24799046
2021-04-30,INR,0.01216025
2021-04-30,JPY,0.00747962
2021-04-30,MXN,0.05631951
2021-04-30,NOK,0.09505032
2021-04-30,SEK,0.09412201
2021-04-30,SGD,0.73314078
2021-04-30,TVR,0.00042290
2021-04-30,USD,1.00000000
2021-04-30,ZAR,0.05451818
2021-05-03,AUD,0.67457546
2021-05-03,BRL,0.19862212
2021-05-03,CAD,0.75869967
2021-05-03,CHF,1.04917222
2021-05-03,EUR,1.09215840
2021-05-03,GBP,1.24836486
2021-05-03,INR,0.01213228
2021-05-03,JPY,0.00746167
2021-05-03,MXN,0.05635330
2021-05-03,NOK,0.09509785
2021-05-03,SEK,0.09397141
2021-05-03,SGD,0.73460706
2021-05-03,TVR,0.00042201
2021-05-03,USD,1.00000000
2021-05-03,ZAR,0.05458905
2021-05-04,AUD,0.67349614
2021-05-04,BRL,0.19818515
2021-05-04,CAD,0.75930663
2021-05-04,CHF,1.04885747
2021-05-04,EUR,1.08975565
2021-05-04,GBP,1.24661715
2021-05-04,INR,0.01215654
2021-05-04,JPY,0.00744824
2021-05-04,MXN,0.05639838
2021-05-04,NOK,0.09523099
2021-05-04,SEK,0.09379286
2021-05-04,SGD,0.73460706
2021-05-04,TVR,0.00042197
2021-05-04,USD,1.00000000
2021-05-04,ZAR,0.05445804
2021-05-05,AUD,0.67309204
2021-05-05,BRL,0.19840315
2021-05-05,CAD,0.76036966
2021-05-05,CHF,1.04969656
2021-05-05,EUR,1.09215311
2021-05-05,GBP,1.24798843
2021-05-05,INR,0.01214195
2021-05-05,JPY,0.00745122
2021-05-05,MXN,0.05627430
2021-05-05,NOK,0.09514528
2021-05-05,SEK,0.09365217
2021-05-05,SGD,0.73460706
2021-05-05,TVR,0.00042151
2021-05-05,USD,1.00000000
2021-05-05,ZAR,0.05450161
2021-05-06,AUD,0.67214971
2021-05-06,BRL,0.19836347
2021-05-06,CAD,0.76074984
2021-05-06,CHF,1.05032638
2021-05-06,EUR,1.08953194
2021-05-06,GBP,1.25098360
2021-05-06,INR,0.01216381
2021-05-06,JPY,0.00745047
2021-05-06,MXN,0.05614487
2021-05-06,NOK,0.09504062
2021-05-06,SEK,0.09356788
2021-05-06,SGD,0.73468052
2021-05-06,TVR,0.00042240
2021-05-06,USD,1.00000000
2021-05-06,ZAR,0.05447981
2021-05-07,AUD,0.67255300
2021-05-07,BRL,0.19881971
2021-05-07,CAD,0.76249956
2021-05-07,CHF,1.05190187
2021-05-07,EUR,1.08680811
2021-05-07,GBP,1.25098360
2021-05-07,INR,0.01217232
2021-05-07,JPY,0.00746239
2021-05-07,MXN,0.05601574
2021-05-07,NOK,0.09489806
2021-05-07,SEK,0.09379244
2021-05-07,SGD,0.73438665
2021-05-07,TVR,0.00042151
2021-05-07,USD,1.00000000
2021-05-07,ZAR,0.05446347
2021-05-10,AUD,0.67315830
2021-05-10,BRL,0.19862089
2021-05-10,CAD,0.76219456
2021-05-10,CHF,1.05263820
2021-05-10,EUR,1.08909041
2021-05-10,GBP,1.24910712
2021-05-10,INR,0.01216623
2021-05-10,JPY,0.00744970
2021-05-10,MXN,0.05615578
2021-05-10,NOK,0.09513531
2021-05-10,SEK,0.09400816
2021-05-10,SGD,0.73526791
2021-05-10,TVR,0.00042130
2021-05-10,USD,1.00000000
2021-05-10,ZAR,0.05448526
2021-05-11,AUD,0.67167735
2021-05-11,BRL,0.19891882
2021-05-11,CAD,0.76227078
2021-05-11,CHF,1.05263820
2021-05-11,EUR,1.08691223
2021-05-11,GBP,1.24735837
2021-05-11,INR,0.01215285
2021-05-11,JPY,0.00745268
2021-05-11,MXN,0.05615016
2021-05-11,NOK,0.09497358
2021-05-11,SEK,0.09391415
2021-05-11,SGD,0.73592965
2021-05-11,TVR,0.00042122
2021-05-11,USD,1.00000000
2021-05-11,ZAR,0.05454519
2021-05-12,AUD,0.67255053
2021-05-12,BRL,0.19897850
2021-05-12,CAD,0.76394778
2021-05-12,CHF,1.05305926
2021-05-12,EUR,1.08875998
2021-05-12,GBP,1.24573680
2021-05-12,INR,0.01213705
2021-05-12,JPY,0.00746237
2021-05-12,MXN,0.05602663
2021-05-12,NOK,0.09487861
2021-05-12,SEK,0.09388598
2021-05-12,SGD,0.73703354
2021-05-12,TVR,0.00042173
2021-05-12,USD,1.00000000
2021-05-12,ZAR,0.05455064
2021-05-13,AUD,0.67133994
2021-05-13,BRL,0.19868003
2021-05-13,CAD,0.76326023
2021-05-13,CHF,1.05379640
2021-05-13,EUR,1.08995762
2021-05-13,GBP,1.24361905
2021-05-13,INR,0.01212734
2021-05-13,JPY,0.00747282
2021-05-13,MXN,0.05594819
2021-05-13,NOK,0.09486912
2021-05-13,SEK,0.09385781
2021-05-13,SGD,0.73548577
2021-05-13,TVR,0.00042253
2021-05-13,USD,1.00000000
2021-05-13,ZAR,0.05457792
2021-05-14,AUD,0.67288402
2021-05-14,BRL,0.19897805
2021-05-14,CAD,0.76257330
2021-05-14,CHF,1.05632551
2021-05-14,EUR,1.09072059
2021-05-14,GBP,1.24498703
2021-05-14,INR,0.01213098
2021-05-14,JPY,0.00748702
2021-05-14,MXN,0.05590903
2021-05-14,NOK,0.09470784
2021-05-14,SEK,0.09388597
2021-05-14,SGD,0.73401480
2021-05-14,TVR,0.00042338
2021-05-14,USD,1.00000000
2021-05-14,ZAR,0.05461612
2021-05-17,AUD,0.67207656
2021-05-17,BRL,0.19871938
2021-05-17,CAD,0.76310710
2021-05-17,CHF,1.05695931
2021-05-17,EUR,1.08897544
2021-05-17,GBP,1.24760150
2021-05-17,INR,0.01213583
2021-05-17,JPY,0.00748702
2021-05-17,MXN,0.05594817
2021-05-17,NOK,0.09449001
2021-05-17,SEK,0.09389536
2021-05-17,SGD,0.73247337
2021-05-17,TVR,0.00042334
2021-05-17,USD,1.00000000
2021-05-17,ZAR,0.05474720
2021-05-18,AUD,0.67187494
2021-05-18,BRL,0.19850079
2021-05-18,CAD,0.76310710
2021-05-18,CHF,1.05695931
2021-05-18,EUR,1.08886654
2021-05-18,GBP,1.24622914
2021-05-18,INR,0.01211641
2021-05-18,JPY,0.00749076
2021-05-18,MXN,0.05607685
2021-05-18,NOK,0.09467899
2021-05-18,SEK,0.09409254
2021-05-18,SGD,0.73159440
2021-05-18,TVR,0.00042249
2021-05-18,USD,1.00000000
2021-05-18,ZAR,0.05487859
2021-05-19,AUD,0.67348744
2021-05-19,BRL,0.19861989
2021-05-19,CAD,0.76493856
2021-05-19,CHF,1.05748779
2021-05-19,EUR,1.08712435
2021-05-19,GBP,1.24872160
2021-05-19,INR,0.01212247
2021-05-19,JPY,0.00747952
2021-05-19,MXN,0.05601517
2021-05-19,NOK,0.09448016
2021-05-19,SEK,0.09423368
2021-05-19,SGD,0.73276495
2021-05-19,TVR,0.00042338
2021-05-19,USD,1.00000000
2021-05-19,ZAR,0.05488408
2021-05-20,AUD,0.67456502
2021-05-20,BRL,0.19907672
2021-05-20,CAD,0.76516804
2021-05-20,CHF,1.05769929
2021-05-20,EUR,1.08505881
2021-05-20,GBP,1.24859673
2021-05-20,INR,0.01210914
2021-05-20,JPY,0.00746456
2021-05-20,MXN,0.05607679
2021-05-20,NOK,0.09430065
2021-05-20,SEK,0.09406406
2021-05-20,SGD,0.73452359
2021-05-20,TVR,0.00042427
2021-05-20,USD,1.00000000
2021-05-20,ZAR,0.05485115
2021-05-21,AUD,0.67395791
2021-05-21,BRL,0.19941515
2021-05-21,CAD,0.76417332
2021-05-21,CHF,1.05843968
2021-05-21,EUR,1.08451628
2021-05-21,GBP,1.24547524
2021-05-21,INR,0.01211398
2021-05-21,JPY,0.00744665
2021-05-21,MXN,0.05609361
2021-05-21,NOK,0.09447982
2021-05-21,SEK,0.09401703
2021-05-21,SGD,0.73290764
2021-05-21,TVR,0.00042444
2021-05-21,USD,1.00000000
2021-05-21,ZAR,0.05475790
2021-05-24,AUD,0.67260999
2021-05-24,BRL,0.19903626
2021-05-24,CAD,0.76417332
2021-05-24,CHF,1.05664033
2021-05-24,EUR,1.08614305
2021-05-24,GBP,1.24348248
2021-05-24,INR,0.01212852
2021-05-24,JPY,0.00745484
2021-05-24,MXN,0.05606556
2021-05-24,NOK,0.09447037
2021-05-24,SEK,0.09401703
2021-05-24,SGD,0.73349397
2021-05-24,TVR,0.00042469
2021-05-24,USD,1.00000000
2021-05-24,ZAR,0.05476338
2021-05-25,AUD,0.67334986
2021-05-25,BRL,0.19917559
2021-05-25,CAD,0.76264497
2021-05-25,CHF,1.05568935
2021-05-25,EUR,1.08625166
2021-05-25,GBP,1.24410422
2021-05-25,INR,0.01214429
2021-05-25,JPY,0.00747348
2021-05-25,MXN,0.05610481
2021-05-25,NOK,0.09469710
2021-05-25,SEK,0.09381959
2021-05-25,SGD,0.73422746
2021-05-25,TVR,0.00042465
2021-05-25,USD,1.00000000
2021-05-25,ZAR,0.05479076
2021-05-26,AUD,0.67301319
2021-05-26,BRL,0.19899633
2021-05-26,CAD,0.76417026
2021-05-26,CHF,1.05473923
2021-05-26,EUR,1.08853279
2021-05-26,GBP,1.24634361
2021-05-26,INR,0.01213336
2021-05-26,JPY,0.00746078
2021-05-26,MXN,0.05602626
2021-05-26,NOK,0.09487702
2021-05-26,SEK,0.09388526
2021-05-26,SGD,0.73488826
2021-05-26,TVR,0.00042367
2021-05-26,USD,1.00000000
2021-05-26,ZAR,0.05490034
2021-05-27,AUD,0.67308049
2021-05-27,BRL,0.19945402
2021-05-27,CAD,0.76348251
2021-05-27,CHF,1.05315712
2021-05-27,EUR,1.09092756
2021-05-27,GBP,1.24846239
2021-05-27,INR,0.01214671
2021-05-27,JPY,0.00746973
2021-05-27,MXN,0.05604307
2021-05-27,NOK,0.09485804
2021-05-27,SEK,0.09371627
2021-05-27,SGD,0.73591710
2021-05-27,TVR,0.00042278
2021-05-27,USD,1.00000000
2021-05-27,ZAR,0.05476858
2021-05-28,AUD,0.67395549
2021-05-28,BRL,0.19947397
2021-05-28,CAD,0.76439869
2021-05-28,CHF,1.05336775
2021-05-28,EUR,1.08896389
2021-05-28,GBP,1.24658970
2021-05-28,INR,0.01217222
2021-05-28,JPY,0.00748616
2021-05-28,MXN,0.05612713
2021-05-28,NOK,0.09502878
2021-05-28,SEK,0.09348198
2021-05-28,SGD,0.73554914
2021-05-28,TVR,0.00042270
2021-05-28,USD,1.00000000
2021-05-28,ZAR,0.05476858
2021-06-01,AUD,0.67442726
2021-06-01,BRL,0.19959365
2021-06-01,CAD,0.76508665
2021-06-01,CHF,1.05410511
2021-06-01,EUR,1.08918168
2021-06-01,GBP,1.24509379
2021-06-01,INR,0.01219291
2021-06-01,JPY,0.00750038
2021-06-01,MXN,0.05605978
2021-06-01,NOK,0.09489574
2021-06-01,SEK,0.09353807
2021-06-01,SGD,0.73496070
2021-06-01,TVR,0.00042325
2021-06-01,USD,1.00000000
2021-06-01,ZAR,0.05480144
2021-06-02,AUD,0.67321329
2021-06-02,BRL,0.19913458
2021-06-02,CAD,0.76615777
2021-06-02,CHF,1.05568627
2021-06-02,EUR,1.08754791
2021-06-02,GBP,1.24509379
2021-06-02,INR,0.01219535
2021-06-02,JPY,0.00751613
2021-06-02,MXN,0.05619432
2021-06-02,NOK,0.09502859
2021-06-02,SEK,0.09340712
2021-06-02,SGD,0.73628363
2021-06-02,TVR,0.00042367
2021-06-02,USD,1.00000000
2021-06-02,ZAR,0.05467540
2021-06-03,AUD,0.67402115
2021-06-03,BRL,0.19903501
2021-06-03,CAD,0.76500853
2021-06-03,CHF,1.05769207
2021-06-03,EUR,1.08874421
2021-06-03,GBP,1.24696143
2021-06-03,INR,0.01220389
2021-06-03,JPY,0.00751388
2021-06-03,MXN,0.05618870
2021-06-03,NOK,0.09483853
2021-06-03,SEK,0.09350053
2021-06-03,SGD,0.73687266
2021-06-03,TVR,0.00042447
2021-06-03,USD,1.00000000
2021-06-03,ZAR,0.05460432
2021-06-04,AUD,0.67530179
2021-06-04,BRL,0.19929376
2021-06-04,CAD,0.76309601
2021-06-04,CHF,1.05557669
2021-06-04,EUR,1.08907083
2021-06-04,GBP,1.24484160
2021-06-04,INR,0.01222342
2021-06-04,JPY,0.00752966
2021-06-04,MXN,0.05623927
2021-06-04,NOK,0.09470576
2021-06-04,SEK,0.09327613
2021-06-04,SGD,0.73856747
2021-06-04,TVR,0.00042388
2021-06-04,USD,1.00000000
2021-06-04,ZAR,0.05452241
2021-06-07,AUD,0.67381613
2021-06-07,BRL,0.19965249
2021-06-07,CAD,0.76294339
2021-06-07,CHF,1.05431000
2021-06-07,EUR,1.08983318
2021-06-07,GBP,1.24708231
2021-06-07,INR,0.01222586
2021-06-07,JPY,0.00752439
2021-06-07,MXN,0.05611554
2021-06-07,NOK,0.09486676
2021-06-07,SEK,0.09318285
2021-06-07,SGD,0.73945375
2021-06-07,TVR,0.00042367
2021-06-07,USD,1.00000000
2021-06-07,ZAR,0.05451151
2021-06-08,AUD,0.67415304
2021-06-08,BRL,0.19915336
2021-06-08,CAD,0.76385892
2021-06-08,CHF,1.05283397
2021-06-08,EUR,1.09037810
2021-06-08,GBP,1.24645877
2021-06-08,INR,0.01221119
2021-06-08,JPY,0.00752439
2021-06-08,MXN,0.05621094
2021-06-08,NOK,0.09490471
2021-06-08,SEK,0.09324808
2021-06-08,SGD,0.73952770
2021-06-08,TVR,0.00042359
2021-06-08,USD,1.00000000
2021-06-08,ZAR,0.05450061
2021-06-09,AUD,0.67462495
2021-06-09,BRL,0.19947201
2021-06-09,CAD,0.76424085
2021-06-09,CHF,1.05493964
2021-06-09,EUR,1.09135944
2021-06-09,GBP,1.24795452
2021-06-09,INR,0.01223805
2021-06-09,JPY,0.00750934
2021-06-09,MXN,0.05610976
2021-06-09,NOK,0.09492369
2021-06-09,SEK,0.09334133
2021-06-09,SGD,0.74122861
2021-06-09,TVR,0.00042287
2021-06-09,USD,1.00000000
